text,label
po de no need job aha,spam
rats hey did u ever vote for the next themes,spam
new mobiles from must go txt nokia to no collect yours today from only optout gbp mtmsg txtauction,spam
i hope your pee burns tonite,spam
oh rite well im with my best mate pete who i went out with a week now were geva again its been longer than a week,spam
yay can t wait to party together,spam
photoshop makes my computer shut down,spam
all boys made fun of me today ok i have no problem i just sent one message just for fun,spam
that s one of the issues but california is okay no snow so its manageable,spam
private your account statement for shows un redeemed s i m points call identifier code expires,spam
hmmm mayb can try e shoppin area one but forgot e name of hotel,spam
awesome that gonna be soon or later tonight,spam
i need details about that online job,spam
you have won as a valued vodafone customer our computer has picked you to win a prize to collect is easy just call,spam
missing you too pray inshah allah,spam
pls help me tell ashley that i cant find her number oh,spam
i am in escape theatre now going to watch kavalan in a few minutes,spam
s this will increase the chance of winning,spam
either way works for me i am lt gt years old hope that doesnt bother you,spam
maybe you should find something else to do instead,spam
gain the rights of a wife dont demand it i am trying as husband too lets see,spam
i liked your new house,spam
i m fine hope you are also,spam
also north carolina and texas atm you would just go to the gre site and pay for the test results to be sent,spam
same to u,spam
yes baby i need to stretch open your pussy,spam
thanks and or bomb and date as my phone wanted to say,spam
ok,spam
hey a guy i know is breathing down my neck to get him some bud anyway you d be able to get a half track to usf tonight,spam
response is one of d powerful weapon occupy a place in others heart so always give response who cares u gud night swt dreams take care,spam
nokia phone is lovly,spam
free message thanks for using the auction subscription service p msgrcvd skip an auction txt out unsubscribe txt stop customercare,spam
bored housewives chat n date now bt national rate p min only from landlines,spam
sorry da today i wont come to play i have driving clas,spam
i m really sorry i lit your hair on fire,spam
oh shit i thought that was your trip loooooool that just makes so much more sense now grins and the sofa reference was the sleep on a couch link you sent me wasn t that how you went on your trip oh and didn t your babe go with you for that celebration with your rents,spam
okey dokey swashbuckling stuff what oh,spam
watching cartoon listening music amp at eve had to go temple amp church what about u,spam
tension face smiling face waste face innocent face terror face cruel face romantic face lovable face decent face lt gt joker face,spam
dip s cell dead so i m coming with him u better respond else we shall come back,spam
well you know what i mean texting,spam
hi dis is yijue i would be happy to work wif ü all for gek,spam
lol oops sorry have fun,spam
wat happened to the cruise thing,spam
i know dat feelin had it with pete wuld get with em nuther place nuther time mayb,spam
lyricalladie f is inviting you to be her friend reply yes or no see her stop send stop frnd to,spam
the world s most happiest frnds never have the same characters dey just have the best understanding of their differences,spam
no polyphonic tone ur mob every week just txt pt to st tone free so get txtin now and tell ur friends p tone reply hl info,spam
yeah just open chat and click friend lists then make the list easy as pie,spam
alright tyler s got a minor crisis and has to be home sooner than he thought so be here asap,spam
when where do i pick you up,spam
as usual u can call me ard smth,spam
new theory argument wins d situation but loses the person so dont argue with ur friends just kick them amp say i m always correct,spam
for many things its an antibiotic and it can be used for chest abdomen and gynae infections even bone infections,spam
poor girl can t go one day lmao,spam
or just do that times,spam
todays vodafone numbers ending with are selected to a receive a award if your number matches call to receive your award,spam
you have to pls make a note of all she s exposed to also find out from her school if anyone else was vomiting is there a dog or cat in the house let me know later,spam
japanese proverb if one can do it u too can do it if none can do it u must do it indian version if one can do it let him do it if none can do it leave it and finally kerala version if one can do it stop him doing it if none can do it make a strike against it,spam
sounds like there could be a lot of time spent in that chastity device boy grins or take your beatings like a good dog going to lounge in a nice long bath now,spam
its worse if if uses half way then stops its better for him to complete it,spam
miserable they don t tell u that the side effects of birth control are massive gut wrenching cramps for the first months i didn t sleep at all last night,spam
send me the new number,spam
convey my regards to him,spam
want the latest video handset anytime any network mins half price line rental reply or call for delivery tomorrow,spam
and half years i missed your friendship,spam
i cant pick the phone right now pls send a message,spam
oh for fuck s sake she s in like tallahassee,spam
haha that was the first person i was gonna ask,spam
ou are guaranteed the latest nokia phone a gb ipod mp player or a prize txt word collect to no ibhltd ldnwh p mtmsgrcvd,spam
taka lor wat time u wan come n look us,spam
free polyphonic ringtone text super to to get your free poly tone of the week now sn pobox nr zs subscription pw,spam
i m reaching in another stops,spam
no i didn t mean to post it i wrote it and like so many other times i ve ritten stuff to you i let it sit there it was what i was feeling at the time i was angry before i left i hit send then stop it wasn t there i checked on my phone when i got to my car it wasn t there you said you didn t sleep you were bored so why wouldn t that be the time to clean fold laundry etc at least make the bed,spam
warner village c colin farrell in swat this wkend warner village get free med popcorn just show c t c kiosk reply sony mre film offers,spam
will you come online today night,spam
then anything special,spam
i m in solihull do you want anything,spam
will do have a good day,spam
we regret to inform u that the nhs has made a mistake u were never actually born please report yor local hospital b terminated we r sorry the inconvenience,spam
love that holiday monday feeling even if i have to go to the dentists in an hour,spam
i am on the way to tirupur,spam
goal arsenal henry v liverpool henry scores with a simple shot from yards from a pass by bergkamp to give arsenal a goal margin after mins,spam
you ve already got a flaky parent it snot supposed to be the child s job to support the parent not until they re the ride age anyway i m supposed to be there to support you and now i ve hurt you unintentional but hurt nonetheless,spam
we took hooch for a walk toaday and i fell over splat grazed my knees and everything should have stayed at home see you tomorrow,spam
just dropped em off omw back now,spam
this is the nd time we have tried contact u u have won the pound prize claim is easy call now only p per min bt national rate,spam
sitting in mu waiting for everyone to get out of my suite so i can take a shower,spam
re your call you didn t see my facebook huh,spam
g says you never answer your texts confirm deny,spam
its so common hearin how r u wat r u doing how was ur day so let me ask u something different did u smile today if not do it now gud evng,spam
hi dear call me its urgnt i don t know whats your problem you don t want to work or if you have any other problem at least tell me wating for your reply,spam
oh yah we never cancel leh haha,spam
we can go e normal pilates after our intro,spam
ok let u noe when i leave my house,spam
oh yes why is it like torture watching england,spam
wanna do some art d,spam
just hopeing that wasn t too pissed up to remember and has gone off to his sisters or something,spam
got what it takes take part in the wrc rally in oz u can with lucozade energy text rally le to p see packs or lucozade co uk wrc itcould be u,spam
hi the sexychat girls are waiting for you to text them text now for a great night chatting send stop to stop this service,spam
good morning my boytoy how s those yummy lips where s my sexy buns now what do you do do you think of me do you crave me do you need me,spam
match started india lt gt for,spam
once free call me sir,spam
hey do you want anything to buy,spam
hey babe how s it going did you ever figure out where your going for new years,spam
k k congratulation,spam
g wants to know where the fuck you are,spam
no it was cancelled yeah baby well that sounds important so i understand my darlin give me a ring later on this fone love kate x,spam
tomarrow i want to got to court at lt decimal gt so you come to bus stand at,spam
ü go home liao ask dad to pick me up at,spam
omg you can make a wedding chapel in frontierville why do they get all the good stuff,spam
i m eatin now lor but goin back to work soon e mountain deer show huh i watch b liao very nice,spam
check mail i have mailed varma and kept copy to you regarding membership take care insha allah,spam
wrong phone this phone i answer this one but assume the other is people i don t well,spam
anyway i don t think i can secure anything up here lemme know if you want me to drive down south and chill,spam
i m already back home so no probably not,spam
great news call freefone to claim your guaranteed cash or gift speak to a live operator now,spam
hi this is amy we will be sending you a free phone number in a couple of days which will give you an access to all the adult parties,spam
i am in bus on the way to calicut,spam
hi its me you are probably having too much fun to get this message but i thought id txt u cos im bored and james has been farting at me all night,spam
hi baby im sat on the bloody bus at the mo and i wont be home until about wanna do somethin later call me later ortxt back jess xx,spam
welcome to select an o service with added benefits you can now call our specially trained advisors free from your mobile by dialling,spam
i lost pounds since my doc visit last week woot woot now i m gonna celebrate by stuffing my face,spam
u coming back dinner rite dad ask me so i re confirm wif u,spam
doing my masters when will you buy a bb cos i have for sale and how s bf,spam
ahhhh just woken up had a bad dream about u tho so i dont like u right now i didnt know anything about comedy night but i guess im up for it,spam
i m vivek i got call from your number,spam
why didn t u call on your lunch,spam
what i mean was i left too early to check cos i m working a,spam
i want lt gt rs da do you have it,spam
a bit of ur smile is my hppnss a drop of ur tear is my sorrow a part of ur heart is my life a heart like mine wil care for u forevr as my goodfriend,spam
yup ok,spam
i want to see your pretty pussy,spam
dear voucher holder have your next meal on us use the following link on your pc enjoy a dining experience,spam
a few people are at the game i m at the mall with iouri and kaila,spam
urgent we are trying to contact u todays draw shows that you have won a prize guaranteed call from land line claim valid hrs only,spam
you can donate to unicef s asian tsunami disaster support fund by texting donate to will be added to your next bill,spam
future is not what we planned for tomorrow it is the result of what we do today do the best in present enjoy the future,spam
i will cme i want to go to hos morow after that i wil cme this what i got from her dear what to do she didnt say any time,spam
we are supposed to meet to discuss abt our trip thought xuhui told you in the afternoon thought we can go for lesson after that,spam
hey come online use msn we are all there,spam
i m fine hope you are good do take care,spam
oops i was in the shower when u called hey a parking garage collapsed at university hospital see i m not crazy stuff like that does happen,spam
aiyo u so poor thing then u dun wan eat u bathe already,spam
yar i tot u knew dis would happen long ago already,spam
you are gorgeous keep those pix cumming thank you,spam
a boy was late home his father power of frndship,spam
jade its paul y didn t u txt me do u remember me from barmed i want talk u txt me,spam
spending new years with my brother and his family lets plan to meet next week are you ready to be spoiled,spam
so what u doing today,spam
i said its okay sorry,spam
slept i thinkthis time lt gt pm is not dangerous,spam
networking job is there,spam
goldviking m is inviting you to be his friend reply yes or no see him stop send stop frnd to,spam
dont let studying stress you out lr,spam
that s y u haf keep me busy,spam
no rushing i m not working i m in school so if we rush we go hungry,spam
which channel,spam
so your telling me i coulda been your real valentine and i wasn t u never pick me for nothing,spam
phony award todays voda numbers ending xxxx are selected to receive a award if you have a match please call quoting claim code standard rates app,spam
we made it eta at taunton is as planned hope that s still okday good to see you xx,spam
i m hungry buy smth home,spam
hey kate hope ur ok will give u a buz wedlunch go outsomewhere adrink in town cud go watershd a bit ppl fromwrk will bthere love petexxx,spam
my drive can only be read i need to write,spam
just looked it up and addie goes back monday sucks to be her,spam
happy new year hope you are having a good semester,spam
esplanade lor where else,spam
can you talk with me,spam
hmph go head big baller,spam
well its not like you actually called someone a punto that woulda been worse,spam
nope since ayo travelled he has forgotten his guy,spam
you still around looking to pick up later,spam
cds u congratulations ur awarded of cd gift vouchers or gift guaranteed freeentry wkly draw xt music to tncs,spam
there s someone here that has a year lt gt toyota camry like mr olayiwola s own mileage is lt gt k its clean but i need to know how much will it sell for if i can raise the dough for it how soon after landing will it sell holla back,spam
guess which pub im in im as happy as a pig in clover or whatever the saying is,spam
ill b down soon,spam
oh k i will come tomorrow,spam
go fool dont cheat others ok,spam
my mobile number pls sms ur mail id convey regards to achan amma rakhesh qatar,spam
by the way rencontre is to meet again mountains dont,spam
you have won a guaranteed cash or a prize to claim yr prize call our customer service representative on between am pm cost p,spam
u attend ur driving lesson how many times a wk n which day,spam
uncle g just checking up on you do have a rewarding month,spam
hello boytoy geeee i m missing you today i like to send you a tm and remind you i m thinking of you and you are loved loving kiss,spam
i think the other two still need to get cash but we can def be ready by,spam
hey gals u all wanna meet dinner at nìte,spam
dear xxxxxxx u ve been invited to xchat this is our final attempt to contact u txt chat to p msgrcvdhg suite lands row wjhl ldn yrs,spam
babe what are you doing where are you who are you talking to do you think of me are you being a good boy are you missing me do you love me,spam
great how is the office today,spam
it s cool we can last a little while getting more any time soon,spam
sad puppy noise,spam
yes its possible but dint try pls dont tell to any one k,spam
anyway holla at me whenever you re around because i need an excuse to go creep on people in sarasota,spam
where you what happen,spam
i was gonna ask you lol but i think its at,spam
ur cash balance is currently pounds to maximize ur cash in now send go to only p meg cc hg suite lands row wjhl,spam
private your account statement for shows un redeemed s i m points call identifier code xx expires,spam
go chase after her and run her over while she s crossing the street,spam
i d like to tell you my deepest darkest fantasies call me just p min to stop texts call nat rate,spam
is there coming friday is leave for pongal do you get any news from your work place,spam
hey very inconvenient for your sis a not huh,spam
ok i vl do u know i got adsense approved,spam
was really good to see you the other day dudette been missing you,spam
i want to go to perumbavoor,spam
how many times i told in the stage all use to laugh you not listen aha,spam
you won t believe it but it s true it s incredible txts reply g now to learn truly amazing things that will blow your mind from ofwd only p txt,spam
you didn t hear it from me,spam
thanks for being there for me just to talk to on saturday you are very dear to me i cherish having you as a brother and role model,spam
pls clarify back if an open return ticket that i have can be preponed for me to go back to kerala,spam
natalie f is inviting you to be her friend reply yes or no see her stop send stop frnd to,spam
she ran off with a younger man we will make pretty babies together,spam
jamster to get your free wallpaper text heart to now t c apply only need help call,spam
o ic lol should play doors sometime yo,spam
dunno my dad said he coming home bring us out lunch yup i go w u lor i call u when i reach school lor,spam
we have sent jd for customer service cum accounts executive to ur mail id for details contact us,spam
desires u going to doctor liver and get a bit stylish get ur hair managed thats it,spam
hmmm still we dont have opener,spam
yeah so basically any time next week you can get away from your mom amp get up before,spam
edison has rightly said a fool can ask more questions than a wise man can answer now you know why all of us are speechless during viva gm gn ge gnt,spam
i will vote for wherever my heart guides me,spam
with my sis lor we juz watched italian job,spam
tick tick tick where are you i could die of loneliness you know pouts stomps feet i need you,spam
lmao you know me so well,spam
double mins double txt price linerental on latest orange bluetooth mobiles call mobileupd for the very latest offers or calloptout lf,spam
am on a train back from northampton so i m afraid not i m staying skyving off today ho ho will be around wednesday though do you fancy the comedy club this week by the way,spam
goodnight da thangam i really miss u dear,spam
hey next sun there s a basic yoga course at bugis we can go for that pilates intro next sat tell me what time you r free,spam
geeeee your internet is really bad today eh,spam
free video camera phones with half price line rental for mths and cross ntwk mins txts call mobileupd or calloptout,spam
i think i am disturbing her da,spam
sorry i ll call you later i am in meeting sir,spam
havent stuck at orchard in my dad s car going dinner now u leh so r they free tonight,spam
ok i also wan watch e pm show,spam
i dunno lei like dun haf,spam
but your brother transfered only lt gt lt gt pa,spam
i calls you later afternoon onwords mtnl service get problem in south mumbai i can hear you but you cann t listen me,spam
uk break accommodationvouchers terms conditions apply claim you mustprovide your claim number which is,spam
talk to g and x about that,spam
hai dear friends this is my new amp present number by rajitha raj ranju,spam
p alfie moon s children in need song on ur mob tell ur ms txt tone charity to for nokias or poly charity for polys zed profit charity,spam
as in different styles,spam
win a shopping spree every week starting now play text store to skilgme tscs winawk age perweeksub,spam
gud ni dear slp well take care swt dreams muah,spam
i want to sent lt gt mesages today thats y sorry if i hurts,spam
this is the nd attempt to contract u you have won this weeks top prize of either cash or prize just call,spam
well i m glad you didn t find it totally disagreeable lol,spam
guy no flash me now if you go call me call me how madam take care oh,spam
do you want a new nokia i colour phone deliveredtomorrow with free minutes to any mobile free texts free camcorder reply or call,spam
mark works tomorrow he gets out at his work is by your house so he can meet u afterwards,spam
keep ur problems in ur heart b coz nobody will fight for u only u amp u have to fight for ur self amp win the battle vivekanand g t sd ham yeah give me a call if you ve got a minute ham hi babe uawake feellikw shit justfound out via aletter thatmum gotmarried thnov behind ourbacks fuckinnice selfish deviousbitch anyway i l call u,spam
amazing if you rearrange these letters it gives the same meaning dormitory dirty room astronomer moon starer the eyes they see election results lies lets recount mother in law woman hitler eleven plus two twelve plus one its amazing,spam
aiya we discuss later lar pick ü up at is it,spam
hey happy birthday,spam
sorry i missed your call can you please call back,spam
omg if its not one thing its another my cat has worms when does this bad day end,spam
good morning im suffering from fever and dysentry will not be able to come to office today,spam
i wont do anything de,spam
what type of stuff do you sing,spam
st andre virgil s cream,spam
no no i will check all rooms befor activities,spam
my fri ah okie lor goin my drivin den go shoppin after tt,spam
gokila is talking with you aha,spam
hi shanil rakhesh here thanks i have exchanged the uncut diamond stuff leaving back excellent service by dino and prem,spam
k k this month kotees birthday know,spam
but i m really really broke oh no amount is too small even lt gt,spam
sorry about that this is my mates phone and i didnt write it love kate,spam
themob hit the link to get a premium pink panther game the new no from sugababes a crazy zebra animation or a badass hoody wallpaper all free,spam
ah well that confuses things doesnt it i thought was friends with now maybe i did the wrong thing but i already sort of invited tho he may not come cos of money,spam
aight call me once you re close,spam
nope thats fine i might have a nap tho,spam
this msg is for your mobile content order it has been resent as previous attempt failed due to network error queries to,spam
in other news after hassling me to get him weed for a week andres has no money haughaighgtujhyguj,spam
a boy loved a gal he propsd bt she didnt mind he gv lv lttrs bt her frnds threw thm again d boy decided aproach d gal dt time a truck was speeding towards d gal wn it was about hit d girl d boy ran like hell n saved her she asked hw cn u run so fast d boy replied boost is d secret of my energy n instantly d girl shouted our energy n thy lived happily gthr drinking boost evrydy moral of d story i hv free msgs d gud ni,spam
i wnt to buy a bmw car urgently its vry urgent but hv a shortage of lt gt lacs there is no source to arng dis amt lt gt lacs thats my prob,spam
ding me on ya break fassyole blacko from londn,spam
i really need kiss u i miss u my baby from ur baby eva,spam
the sign of maturity is not when we start saying big things but actually it is when we start understanding small things have a nice evening bslvyl,spam
oh you got many responsibilities,spam
you have new message please call,spam
i ve reached sch already,spam
december only had your mobile mths you are entitled to update to the latest colour camera mobile for free call the mobile update vco free on,spam
u definitely need a module from e humanities dis sem izzit u wan take other modules st,spam
argh why the fuck is nobody in town _,spam
get lions england tone reply lionm mono or lionp poly more go the original n best tones gbp network operator rates apply,spam
thanks fills me with complete calm and reassurance,spam
aslamalaikkum insha allah tohar beeen muht albi mufti mahfuuz meaning same here,spam
are you driving or training,spam
lol for real she told my dad i have cancer,spam
private your account statement for,spam
oops i did have it lt gt,spam
not enufcredeit tocall shall ileave uni at get a bus to yor house,spam
hi chikku send some nice msgs,spam
he is impossible to argue with and he always treats me like his sub like he never released me which he did and i will remind him of that if necessary,spam
after my work ah den plus lor u workin oso rite den go orchard lor no other place to go liao,spam
to the wonderful okors have a great month we cherish you guys and wish you well each day mojibiola,spam
cuz ibored and don wanna study,spam
wot about on wed nite i am then but only til,spam
rose for red red for blood blood for heart heart for u but u for me send tis to all ur friends including me if u like me if u get back u r poor in relation u need some to support u r frnd many some luvs u some is praying god to marry u try it,spam
any way where are you and what doing,spam
that sucks i ll go over so u can do my hair you ll do it free right,spam
it s still not working and this time i also tried adding zeros that was the savings the checking is lt gt,spam
hmm dunno leh mayb a bag goigng out dat is not too small or jus anything except perfume smth dat i can keep,spam
sday only joined so training we started today,spam
sorry was at the grocers,spam
there are some nice pubs near here or there is frankie n bennys near the warner cinema,spam
you ve won your costa del sol holiday or await collection call now toclaim sae tc s pobox stockport skxh cost pm maxmins,spam
yup i havent been there before you want to go for the yoga i can call up to book,spam
oh shut it omg yesterday i had a dream that i had kids both boys i was so pissed not only about the kids but them being boys i even told mark in my dream that he was changing diapers cause i m not getting owed in the face,spam
yeah i imagine he would be really gentle unlike the other docs who treat their patients like turkeys,spam
free for st week no nokia tone ur mobile every week just txt nokia to get txting and tell ur mates pobox wwq normp tone,spam
now that you have started dont stop just pray for more good ideas and anything i see that can help you guys i ll forward you a link,spam
hi darlin im on helens fone im gonna b up the princes nite please come up tb love kate,spam
i m in office now da where are you,spam
aiyar u so poor thing i give u my support k jia you i ll think of u,spam
oh unintentionally not bad timing great fingers the trains play along will give fifteen min warning,spam
get your garden ready for summer with a free selection of summer bulbs and seeds worth only with the scotsman this saturday to stop go notxt co uk,spam
k then come wenever u lik to come and also tel vikky to come by getting free time,spam
pls call me da what happen,spam
happy new year to u and ur family may this new year bring happiness stability and tranquility to ur vibrant colourful life,spam
no problem with the renewal i ll do it right away but i dont know his details,spam
idk i m sitting here in a stop and shop parking lot right now bawling my eyes out because i feel like i m a failure in everything nobody wants me and now i feel like i m failing you,spam
haven t left yet so probably gonna be here til dinner,spam
like lt gt same question,spam
my new years eve was ok i went to a party with my boyfriend who is this si then hey,spam
sir i need velusamy sir s date of birth and company bank facilities details,spam
k k sms chat with me,spam
i will come with karnan car please wait till pm will directly goto doctor,spam
no but the bluray player can,spam
ok then r we meeting later,spam
lol no i just need to cash in my nitros hurry come on before i crash out,spam
just send a text we ll skype later,spam
ok leave no need to ask,spam
congrats mobile g videophones r yours call now videochat wid ur mates play java games dload polyph music noline rentl bx ip we p,spam
ü still got lessons ü in sch,spam
y she dun believe leh i tot i told her it s true already i thk she muz c us tog then she believe,spam
oh did you charge camera,spam
i ve got some salt you can rub it in my open wounds if you like,spam
now i m going for lunch,spam
i m in school now n i ll be in da lab doing some stuff give me a call when ü r done,spam
oh k i will come tomorrow,spam
aight text me tonight and we ll see what s up,spam
u,spam
water logging in desert geoenvironmental implications,spam
raji pls do me a favour pls convey my birthday wishes to nimya pls today is her birthday,spam
company is very good environment is terrific and food is really nice,spam
very strange and are watching the nd one now but i m in bed sweet dreams miss u,spam
sms auction a brand new nokia is up auction today auction is free join take part txt nokia to now,spam
hi hope u r both ok he said he would text and he hasn t have u seen him let me down gently please,spam
babe i fucking love you too you know fuck it was so good to hear your voice i so need that i crave it i can t get enough i adore you ahmad kisses,spam
k sure am in my relatives home sms me de pls,spam
i sent them do you like,spam
fuuuuck i need to stop sleepin sup,spam
i m in town now so i ll jus take mrt down later,spam
i just cooked a rather nice salmon a la you,spam
i uploaded mine to facebook,spam
what time u wrkin,spam
okie,spam
ree entry in a weekly comp for a chance to win an ipod txt pod to to get entry std txt rate t c s apply for details,spam
our records indicate u maybe entitled to pounds in compensation for the accident you had to claim free reply with claim to this msg stop txt stop,spam
sorry i ll call later,spam
oh oh den muz change plan liao go back have to yan jiu again,spam
it s wylie you in tampa or sarasota,spam
ok take ur time n enjoy ur dinner,spam
darren was saying dat if u meeting da ge den we dun meet dinner cos later u leave xy will feel awkward den u meet him lunch lor,spam
spook up your mob with a halloween collection of a logo pic message plus a free eerie tone txt card spook to zed p per logo pic,spam
i like cheap but i m happy to splash out on the wine if it makes you feel better,spam
she s fine i have had difficulties with her phone it works with mine can you pls send her another friend request,spam
ugh my leg hurts musta overdid it on mon,spam
call germany for only pence per minute call from a fixed line via access number no prepayment direct access,spam
you ve won your costa del sol holiday or await collection call now toclaim sae tc s pobox stockport skxh cost pm maxmins,spam
wot student discount can u get on books,spam
me fine absolutly fine,spam
how come she can get it should b quite diff to guess rite,spam
had your mobile mths update for free to oranges latest colour camera mobiles unlimited weekend calls call mobile upd on freefone or stoptxt,spam
i will reach ur home in lt gt minutes,spam
babe i m answering you can t you see me maybe you d better reboot ym i got the photo it s great,spam
hi what you think about match,spam
i know you are thinkin malaria but relax children cant handle malaria she would have been worse and its gastroenteritis if she takes enough to replace her loss her temp will reduce and if you give her malaria meds now she will just vomit its a self limiting illness she has which means in a few days it will completely stop,spam
dai i downloaded but there is only exe file which i can only run that exe after installing,spam
it is only yesterday true true,spam
k k how is your business now,spam
pa but not selected,spam
natalja f is inviting you to be her friend reply yes or no see her stop send stop frnd to,spam
i keep ten rs in my shelf buy two egg,spam
i am late i will be there at,spam
well thats nice too bad i cant eat it,spam
i accidentally brought em home in the box,spam
pls she needs to dat slowly or she will vomit more,spam
i have to take exam with in march,spam
jane babes not goin wrk feel ill after lst nite foned in already cover me chuck,spam
nights we nt staying at port step liao too ex,spam
if i die i want u to have all my stuffs,spam
oh fuck juswoke up in a bed on a boatin the docks slept wid year old spinout giv u da gossip lr xxx,spam
smile in pleasure smile in pain smile when trouble pours like rain smile when sum hurts u smile becoz someone still loves to see u smiling,spam
prabha i m soryda realy frm heart i m sory,spam
i re met alex nichols from middle school and it turns out he s dealing,spam
private your account statement for fone no shows un redeemed s i m points call identifier code expires,spam
it means u could not keep ur words,spam
nope i m still in the market,spam
i realise you are a busy guy and i m trying not to be a bother i have to get some exams outta the way and then try the cars do have a gr day,spam
you are chosen to receive a award pls call claim number to collect your award which you are selected to receive as a valued mobile customer,spam
hey what how about your project started aha da,spam
ok cool see ya then,spam
am on the uworld site am i buying the qbank only or am i buying it with the self assessment also,spam
your opinion about me over jada kusruthi lovable silent spl character not matured stylish simple pls reply,spam
someonone you know is trying to contact you via our dating service to find out who it could be call from your mobile or landline boxskch,spam
yeah i can still give you a ride,spam
jay wants to work out first how s sound,spam
gud gud k chikku tke care sleep well gud nyt,spam
its a part of checking iq,spam
hmm thinking lor,spam
of course don t tease me you know i simply must see grins do keep me posted my prey loving smile devouring kiss,spam
thanks for the temales it was wonderful thank have a great week,spam
thank you princess i want to see your nice juicy booty,spam
haven t eaten all day i m sitting here staring at this juicy pizza and i can t eat it these meds are ruining my life,spam
gud ni dear slp well take care swt dreams muah,spam
u come n search tat vid not finishd,spam
k i m leaving soon be there a little after,spam
urgent please call from a landline cash or a holiday await collection t cs sae po box mxy,spam
yeah work is fine started last week all the same stuff as before dull but easy and guys are fun,spam
you do your studies alone without anyones help if you cant no need to study,spam
please tell me not all of my car keys are in your purse,spam
i didnt get anything da,spam
ok sweet dreams,spam
well she s in for a big surprise,spam
as usual iam fine happy amp doing well,spam
in cbe in chennai,spam
can help u swoop by picking u up from wherever ur other birds r meeting if u want,spam
if anyone calls for a treadmill say you ll buy it make sure its working i found an ad on craigslist selling for lt gt,spam
i absolutely love south park i only recently started watching the office,spam
did you see that film,spam
pls speak with me i wont ask anything other then you friendship,spam
storming msg wen u lift d phne u say hello do u knw wt is d real meaning of hello it s d name of a girl yes and u knw who is dat girl margaret hello she is d girlfrnd f grahmbell who invnted telphone moral one can get d name of a person bt not his girlfrnd g o o d n i g h t,spam
gud ni swt drms take care,spam
hi darlin its kate are u up for doin somethin tonight im going to a pub called the swan or something with my parents for one drink so phone me if u can,spam
anything lar then ü not going home dinner,spam
er enjoyin indians at the mo yep sall good hehe hows bout u shexy pete xx,spam
if you don t your prize will go to another customer t c at p min polo ltd suite london wj hl please call back if busy,spam
did u fix the teeth if not do it asap ok take care,spam
so u wan come for our dinner tonight a not,spam
hello how u doing what u been up when will u b moving out of the flat cos i will need to arrange to pick up the lamp etc take care hello caroline,spam
its too late but its k wish you the same,spam
hi hope ur day good back from walk table booked for half eight let me know when ur coming over,spam
oh yeah clearly it s my fault,spam
dunno leh cant remember mayb lor so wat time r we meeting tmr,spam
best msg it s hard to be with a person when u know that one more step foward will make u fall in love amp one step back can ruin ur friendship good night,spam
urgent your mobile number has been awarded with a prize guaranteed call from land line claim valid hrs only ppm,spam
helloooo wake up sweet morning welcomes you enjoy this day with full of joy gud mrng,spam
vikky come around lt time gt,spam
and how you will do that princess,spam
i have gone into get info bt dont know what to do,spam
yeah probably here for a while,spam
sent me ur email id soon,spam
urgent you have won a week free membership in our prize jackpot txt the word claim to no t c lccltd pobox ldnwarw,spam
i m still pretty weak today bad day,spam
hey don t forget you are mine for me my possession my property mmm childish smile,spam
an excellent thought by a misundrstud frnd i knw u hate me bt the day wen u ll knw the truth u ll hate urself gn,spam
hey congrats u id luv but ive had go home,spam
dear where you call me,spam
xy trying smth now u eat already we havent,spam
urgent please call from landline cash or a luxury canary islands holiday await collection t cs sae po box mxy ppm,spam
i donno its in your genes or something,spam
xmas iscoming ur awarded either cd gift vouchers free entry r weekly draw txt music to tnc,spam
alex says he s not ok with you not being ok with it,spam
are u coming to the funeral home,spam
my darling sister how are you doing when s school resuming is there a minimum wait period before you reapply do take care,spam
i ll hand her my phone to chat wit u,spam
well good morning mr hows london treatin ya treacle,spam
i can t make it tonight,spam
at what time should i come tomorrow,spam
about lt gt bucks the banks fees are fixed better to call the bank and find out,spam
i can but it will tell quite long cos i haven t finish my film yet,spam
pls ask macho how much is budget for bb bold is cos i saw a new one for lt gt dollars,spam
hi missed your call and my mumhas beendropping red wine all over theplace what is your adress,spam
ill be at yours in about mins but look out for me,spam
what you did in leave,spam
i m coming back on thursday yay is it gonna be ok to get the money cheers oh yeah and how are you everything alright hows school or do you call it work now,spam
jolly good by the way will give u tickets for sat eve speak before then x,spam
yeah that s what i was thinking,spam
k k i m going to tirunelvali this week to see my uncle i already spend the amount by taking dress so only i want money i will give it on feb,spam
here got ur favorite oyster n got my favorite sashimi ok lar i dun say already wait ur stomach start rumbling,spam
my sister going to earn more than me da,spam
get the official england poly ringtone or colour flag on yer mobile for tonights game text tone or flag to optout txt eng stop box wwx,spam
hahaha use your brain dear,spam
jus finish watching tv u,spam
k fyi i m back in my parents place in south tampa so i might need to do the deal somewhere else,spam
good morning my love i go to sleep now and wish you a great day full of feeling better and opportunity you are my last thought babe i love you kiss,spam
kothi print out marandratha,spam
but we havent got da topic yet rite,spam
ok no problem yup i m going to sch at if i rem correctly,spam
thanks i ll keep that in mind,spam
aah bless how s your arm,spam
dear sir salam alaikkum pride and pleasure meeting you today at the tea shop we are pleased to send you our contact number at qatar rakhesh an indian pls save our number respectful regards,spam
gal n boy walking in d park gal can i hold ur hand boy y do u think i would run away gal no jst wana c how it feels walking in heaven with an prince gn,spam
what makes you most happy,spam
